topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
B,42,197,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,2,0.7593108080046908,1372.4732978538277,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.3169837561351061,""start_week"":15,""duration_weeks"":7,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.17208818684510488,""start_week"":40,""duration_weeks"":3,""recovery_weeks"":4}]"
B,42,198,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9536829402917397,97.2658253873467,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3542133843435858,""start_week"":39,""duration_weeks"":4,""recovery_weeks"":3}]"
B,42,199,Independent baseline,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,5,0.6546823259630689,894.7993850666883,True,True,True,False,True,"[{""target"":""T2P-B"",""magnitude"":0.34571597179596913,""start_week"":13,""duration_weeks"":7,""recovery_weeks"":4},{""target"":""S1C"",""magnitude"":0.29904602173752415,""start_week"":16,""duration_weeks"":5,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.21054288230420992,""start_week"":22,""duration_weeks"":6,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.5471279418063287,""start_week"":25,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.566178859949857,""start_week"":36,""duration_weeks"":4,""recovery_weeks"":2}]"
B,42,200,Independent baseline,True,False,False,Adaptation-limited,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,3,0.6779380496345279,474.8027092905729,True,True,False,False,True,"[{""target"":""T2P-B"",""magnitude"":0.5695255021291293,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.41463053443391473,""start_week"":23,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.4915464627741041,""start_week"":45,""duration_weeks"":1,""recovery_weeks"":2}]"
B,42,201,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
B,42,202,Independent baseline,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,2,0.7407038741685152,2333.6651324833647,False,True,True,False,False,"[{""target"":""corridor"",""magnitude"":0.44447209437361357,""start_week"":9,""duration_weeks"":9,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.3041194422931963,""start_week"":43,""duration_weeks"":4,""recovery_weeks"":3}]"
B,42,203,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.8455822224776177,237.8266658047071,True,True,True,False,False,"[{""target"":""S1A"",""magnitude"":0.15571911683686068,""start_week"":8,""duration_weeks"":5,""recovery_weeks"":1},{""target"":""T2P-A"",""magnitude"":0.3084639996552161,""start_week"":37,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.356055644371067,""start_week"":50,""duration_weeks"":1,""recovery_weeks"":3}]"
B,42,204,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9058723384935636,85.18014627160517,True,True,True,False,False,"[{""target"":""S1A"",""magnitude"":0.34026747618569325,""start_week"":19,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P-B"",""magnitude"":0.29835477885221856,""start_week"":37,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3205957461298273,""start_week"":42,""duration_weeks"":1,""recovery_weeks"":1}]"
B,42,205,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,2,0.8509666289853275,1995.4431110321088,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.14645082491735495,""start_week"":1,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.2878762124739963,""start_week"":14,""duration_weeks"":14,""recovery_weeks"":3}]"
B,42,206,Independent baseline,True,False,False,Adaptation-limited,Concentrated dependency; Recovery lag and temporal overlap,Recovery lag and temporal overlap,3,0.8352127944339159,404.69001689475203,True,True,False,False,False,"[{""target"":""T2P-A"",""magnitude"":0.31820833602957616,""start_week"":17,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.19729966622191447,""start_week"":26,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.3721383845746289,""start_week"":32,""duration_weeks"":1,""recovery_weeks"":4}]"
B,42,207,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,4,0.9056202527344968,427.19296221237664,True,True,False,True,False,"[{""target"":""T2P-A"",""magnitude"":0.23227847936089735,""start_week"":6,""duration_weeks"":12,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.2732682254468667,""start_week"":10,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.2774126588084293,""start_week"":24,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""S1B"",""magnitude"":0.2929694370474133,""start_week"":33,""duration_weeks"":1,""recovery_weeks"":4}]"
B,42,208,Independent baseline,True,False,False,Adaptation-limited,Concentrated dependency,Concentrated dependency,2,0.812386039705558,415.3231604042737,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.23094188122981651,""start_week"":17,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.37943899273276416,""start_week"":46,""duration_weeks"":2,""recovery_weeks"":4}]"
B,42,209,Independent baseline,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,3,0.7733575748521929,850.4209591727076,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.27272902473382643,""start_week"":16,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.40596727394953946,""start_week"":41,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.1707676704211492,""start_week"":50,""duration_weeks"":10,""recovery_weeks"":1}]"
B,42,210,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9972189488019936,2.5029460782058095,True,False,False,False,False,"[{""target"":""T2P-B"",""magnitude"":0.3630035352938469,""start_week"":25,""duration_weeks"":1,""recovery_weeks"":2}]"
B,42,211,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,False,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.2490982848399318,""start_week"":44,""duration_weeks"":6,""recovery_weeks"":4}]"
B,42,212,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.951965766082072,86.4616210522704,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.28602567543844604,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":3}]"
B,42,213,Independent baseline,True,True,True,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,7,0.41765005057176463,2591.3268178485077,True,True,True,True,False,"[{""target"":""S1B"",""magnitude"":0.4659079210743934,""start_week"":3,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""T2P-B"",""magnitude"":0.34940335447279813,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.31360356856392524,""start_week"":19,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.3946976959212192,""start_week"":42,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.4521322724975362,""start_week"":43,""duration_weeks"":6,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.42826065087505116,""start_week"":48,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P-A"",""magnitude"":0.27590864487612987,""start_week"":51,""duration_weeks"":1,""recovery_weeks"":2}]"
B,42,214,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.8793780564568707,123.45060055992053,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.13716733395546726,""start_week"":19,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""T2P-A"",""magnitude"":0.2755413517682652,""start_week"":39,""duration_weeks"":1,""recovery_weeks"":4}]"
B,42,215,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.925307486631051,166.98382606941186,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2924621758578351,""start_week"":23,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.3060193850267118,""start_week"":33,""duration_weeks"":3,""recovery_weeks"":4}]"
B,42,216,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,1.0,0.0,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.18906379153649872,""start_week"":13,""duration_weeks"":3,""recovery_weeks"":1}]"
