execution_id,request_id,method,candidate_id,threshold,purpose,active,direct_impact,event_indices,event_specification,elapsed_seconds,topology
3,4,MI-FST,FST-MI-02,all,candidate_passive,False,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006941900006495416,B
4,5,MI-FST,FST-MI-02,all,candidate_active,True,False,,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007042600016575307,B
5,7,MI-FST,FST-MI-03,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008274299965705723,B
6,8,MI-FST,FST-MI-03,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007305000035557896,B
7,10,MI-FST,FST-MI-04,all,candidate_passive,False,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006761400029063225,B
8,11,MI-FST,FST-MI-04,all,candidate_active,True,False,,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006906300026457757,B
9,13,MI-FST,FST-MI-05,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007022999983746558,B
10,14,MI-FST,FST-MI-05,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006900999986100942,B
11,16,MI-FST,FST-MI-06,all,candidate_passive,False,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006784699973650277,B
12,17,MI-FST,FST-MI-06,all,candidate_active,True,False,,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007278300006873906,B
13,19,MI-FST,FST-MI-07,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006523099960759282,B
14,20,MI-FST,FST-MI-08,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006125099956989288,B
15,21,MI-FST,FST-MI-09,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006319499982055277,B
16,22,MI-FST,FST-MI-09,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006545799958985299,B
17,24,MI-FST,FST-MI-09,moderate,upstream_node_deletion,False,False,,[],0.005599499971140176,B
18,25,MI-FST,FST-MI-09,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006703599996399134,B
19,26,MI-FST,FST-MI-10,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007471099961549044,B
20,27,MI-FST,FST-MI-10,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006677999976091087,B
21,30,MI-FST,FST-MI-10,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006708499975502491,B
22,31,MI-FST,FST-MI-11,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006579199980478734,B
23,32,MI-FST,FST-MI-11,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006587400042917579,B
24,35,MI-FST,FST-MI-11,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006460500007960945,B
25,36,MI-FST,FST-MI-12,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007771199976559728,B
26,37,MI-FST,FST-MI-12,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007372700027190149,B
27,40,MI-FST,FST-MI-12,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007303999969735742,B
28,44,MI-FST,FST-MI-13,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.0067563000484369695,B
29,45,MI-FST,FST-MI-13,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006450999993830919,B
30,48,MI-FST,FST-MI-13,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006978999997954816,B
31,52,MI-FST,FST-MI-14,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007957900001201779,B
32,53,MI-FST,FST-MI-14,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.007302600017283112,B
33,56,MI-FST,FST-MI-14,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.0079917999682948,B
34,60,MI-FST,FST-MI-15,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007042500015813857,B
35,61,MI-FST,FST-MI-15,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.007678600028157234,B
36,64,MI-FST,FST-MI-15,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",0.006844799965620041,B
37,68,MI-FST,FST-MI-16,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.006621600012294948,B
38,69,MI-FST,FST-MI-16,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.008289900026284158,B
39,72,MI-FST,FST-MI-16,moderate,direct_impact,False,True,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",0.008915200014598668,B
40,76,MI-FST,FST-MI-17,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006790799961891025,B
41,77,MI-FST,FST-MI-18,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.0066565999877639115,B
42,78,MI-FST,FST-MI-19,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.007901199976913631,B
43,79,MI-FST,FST-MI-19,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006807000027038157,B
44,82,MI-FST,FST-MI-20,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006196000031195581,B
45,83,MI-FST,FST-MI-20,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007002199999988079,B
46,86,MI-FST,FST-MI-21,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.006574600003659725,B
47,87,MI-FST,FST-MI-21,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]",0.00629089999711141,B
48,90,MI-FST,FST-MI-22,all,candidate_passive,False,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007533499971032143,B
49,91,MI-FST,FST-MI-22,all,candidate_active,True,False,,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007523800013586879,B
50,94,MI-FST,FST-MI-23,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.0074838000000454485,B
51,95,MI-FST,FST-MI-24,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008419699966907501,B
52,96,MI-FST,FST-MI-24,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.0073225999949499965,B
53,97,MI-FST,FST-MI-24,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008743099984712899,B
54,98,MI-FST,FST-MI-24,moderate,singleton,False,False,1,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008332199999131262,B
55,100,MI-FST,FST-MI-24,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.012131800001952797,B
56,105,MI-FST,FST-MI-25,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.013556099962443113,B
57,106,MI-FST,FST-MI-25,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009124500036705285,B
58,107,MI-FST,FST-MI-25,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006743100006133318,B
59,110,MI-FST,FST-MI-25,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.011931899993214756,B
60,111,MI-FST,FST-MI-26,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009734600025694817,B
61,112,MI-FST,FST-MI-26,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007980399997904897,B
62,116,MI-FST,FST-MI-26,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009185499977320433,B
63,121,MI-FST,FST-MI-27,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009402600000612438,B
64,122,MI-FST,FST-MI-27,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007516000012401491,B
65,123,MI-FST,FST-MI-27,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006653399963397533,B
66,126,MI-FST,FST-MI-27,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007542599982116371,B
67,131,MI-FST,FST-MI-28,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007714199949987233,B
68,132,MI-FST,FST-MI-28,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007562700018752366,B
69,136,MI-FST,FST-MI-28,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008188500010874122,B
70,141,MI-FST,FST-MI-29,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008065400004852563,B
71,142,MI-FST,FST-MI-29,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.010346799972467124,B
72,143,MI-FST,FST-MI-29,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006731799978297204,B
73,146,MI-FST,FST-MI-29,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007895899994764477,B
74,151,MI-FST,FST-MI-30,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.0076490999781526625,B
75,152,MI-FST,FST-MI-30,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008564699965063483,B
76,156,MI-FST,FST-MI-30,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007930300023872405,B
77,161,MI-FST,FST-MI-31,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007500100007746369,B
78,162,MI-FST,FST-MI-31,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009290500020142645,B
79,163,MI-FST,FST-MI-31,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008064199995715171,B
80,166,MI-FST,FST-MI-31,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008294200000818819,B
81,167,MI-FST,FST-MI-32,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.010472699999809265,B
82,168,MI-FST,FST-MI-32,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009544099972117692,B
83,169,MI-FST,FST-MI-32,moderate,singleton,False,False,0,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.006792200030758977,B
84,172,MI-FST,FST-MI-32,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008847100019920617,B
85,177,MI-FST,FST-MI-33,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008385699999053031,B
86,178,MI-FST,FST-MI-33,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008510700019542128,B
87,182,MI-FST,FST-MI-33,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008033499994780868,B
88,183,MI-FST,FST-MI-34,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008869199955370277,B
89,184,MI-FST,FST-MI-34,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008558300032746047,B
90,188,MI-FST,FST-MI-34,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007996900007128716,B
91,193,MI-FST,FST-MI-35,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.009790999989490956,B
92,194,MI-FST,FST-MI-35,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.012816100032068789,B
93,198,MI-FST,FST-MI-35,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.008066100010182709,B
94,203,MI-FST,FST-MI-36,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007812299998477101,B
95,204,MI-FST,FST-MI-36,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007718300039414316,B
96,208,MI-FST,FST-MI-36,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",0.007791000010911375,B
97,213,MI-FST,FST-MI-37,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.006791499967221171,B
98,214,MI-FST,FST-MI-37,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.006753100024070591,B
99,216,MI-FST,FST-MI-37,moderate,singleton,False,False,1,"[{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.005787500005681068,B
100,218,MI-FST,FST-MI-37,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.00734719994943589,B
101,223,MI-FST,FST-MI-38,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.008528699981980026,B
102,224,MI-FST,FST-MI-38,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.00646569998934865,B
103,226,MI-FST,FST-MI-38,moderate,singleton,False,False,1,"[{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.0062698000110685825,B
104,228,MI-FST,FST-MI-38,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.007477399951312691,B
105,233,MI-FST,FST-MI-39,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.007270700007211417,B
106,234,MI-FST,FST-MI-39,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.007880299992393702,B
107,238,MI-FST,FST-MI-39,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.00720799999544397,B
108,243,MI-FST,FST-MI-40,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.006438400014303625,B
109,244,MI-FST,FST-MI-40,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.006723599974066019,B
110,248,MI-FST,FST-MI-40,moderate,direct_impact,False,True,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":2}]",0.00789250002708286,B
111,253,MI-FST,FST-MI-41,all,candidate_passive,False,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",0.008000200032256544,B
112,254,MI-FST,FST-MI-41,all,candidate_active,True,False,,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",0.008636899990960956,B
