topology,reference_id,reference_family,threshold,passive_failure,first_cross_week,mechanism_signature,unclassified,event_specification,canonical_event_key
B,REF-B-Q-0522,sequential pair,moderate,True,23.0,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""S1A"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":17,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":17,""target"":""T2P-A""}]"
B,REF-B-Q-0522,sequential pair,severe,True,24.0,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""S1A"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":17,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":17,""target"":""T2P-A""}]"
B,REF-B-P-0523,simultaneous pair,moderate,True,14.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-P-0523,simultaneous pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0524,sequential pair,moderate,True,17.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0524,sequential pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0525,sequential pair,moderate,True,14.0,Concentrated dependency,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""T2P-A""}]"
B,REF-B-Q-0525,sequential pair,severe,False,,Unclassified,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""T2P-A""}]"
B,REF-B-P-0526,simultaneous pair,moderate,True,14.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-P-0526,simultaneous pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0527,sequential pair,moderate,True,17.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0527,sequential pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0528,sequential pair,moderate,True,14.0,Concentrated dependency,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""T2P-A""}]"
B,REF-B-Q-0528,sequential pair,severe,False,,Unclassified,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""T2P-A""}]"
B,REF-B-P-0529,simultaneous pair,moderate,True,14.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-P-0529,simultaneous pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0530,sequential pair,moderate,True,17.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0530,sequential pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0531,sequential pair,moderate,True,14.0,Concentrated dependency,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":17,""target"":""T2P-A""}]"
B,REF-B-Q-0531,sequential pair,severe,False,,Unclassified,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":17,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":17,""target"":""T2P-A""}]"
B,REF-B-P-0532,simultaneous pair,moderate,True,14.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-P-0532,simultaneous pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0533,sequential pair,moderate,True,18.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0533,sequential pair,severe,True,19.0,Hidden convergent dependency; Compounding moderate disturbance; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0534,sequential pair,moderate,True,14.0,Concentrated dependency,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""T2P-A""}]"
B,REF-B-Q-0534,sequential pair,severe,True,22.0,Hidden convergent dependency; Compounding moderate disturbance; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":15,""target"":""T2P-A""}]"
B,REF-B-P-0535,simultaneous pair,moderate,True,14.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-P-0535,simultaneous pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0536,sequential pair,moderate,True,18.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0536,sequential pair,severe,True,19.0,Hidden convergent dependency; Compounding moderate disturbance; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0537,sequential pair,moderate,True,14.0,Concentrated dependency,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""T2P-A""}]"
B,REF-B-Q-0537,sequential pair,severe,True,23.0,Hidden convergent dependency; Compounding moderate disturbance; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""T2P-A""}]"
B,REF-B-P-0538,simultaneous pair,moderate,True,14.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-P-0538,simultaneous pair,severe,False,,Unclassified,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0539,sequential pair,moderate,True,18.0,Concentrated dependency; Propagation-amplified cascade,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0539,sequential pair,severe,True,19.0,Hidden convergent dependency; Compounding moderate disturbance; Propagation-amplified cascade; Recovery lag and temporal overlap,False,"[{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1A"",""magnitude"":0.5,""start_week"":16,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":16,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P-A""}]"
B,REF-B-Q-0540,sequential pair,moderate,True,14.0,Concentrated dependency,False,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P-A"",""magnitude"":0.5,""start_week"":17,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""},{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":17,""target"":""T2P-A""}]"
